city,region,country,lat,lon,continent
Hoek,Friesland,Netherlands,53.205,5.802,Europe
Boubou,Collines,Benin,8.0167,2.2333,Africa
Bimbo,Ombella-Mpoko,Central African Republic,4.3,18.55,Africa
Kuopio,Eastern Finland,Finland,62.9,27.683,Europe
Savannakhet,Attapu,Lao People's Democratic Republic,16.55,104.75,Asia
Duma,Rif Dimashq,Syria,33.583,36.4,Asia
Punta Arenas,Magallanes y de la Antartica Chilena,Chile,-53.15,-70.917,America
Черкесск,Karachay-Cherkess,Russia,44.223,42.058,Europe
Kaya,Sanmatenga,Burkina Faso,13.092,-1.084,Africa
Malabugas,Negros Oriental,Philippines,9.368,122.768,Asia
Hoima,Hoima,Uganda,1.436,31.344,Africa
Sella,Guam,United States of America,13.47,144.7306,Pacific
Gyumri,Shirak,Armenia,40.789,43.848,Asia
Chinandega,Chinandega,Nicaragua,12.617,-87.15,America
Metz,Lorraine,France,49.133,6.167,Europe
Ondjiva,Cunene,Angola,-17.067,15.733,Africa
Tabuk,Kalinga-Apayao,Philippines,17.419,121.446,Asia
Nakhon Pathom,Nakhon Pathom,Thailand,13.817,100.05,Asia
Maastricht,Limburg,Netherlands,50.848,5.689,Europe
Kandy,Central,Sri Lanka,7.296,80.636,Asia
Samut Prakan,Samut Prakan,Thailand,13.6,100.6,Asia
Besancon,Franche-Comte,France,47.25,6.033,Europe
Rize,Rize,Turkey,41.021,40.522,Europe
Dieppe,New Brunswick,Canada,46.1,-64.75,America
Scheia,Suceava,Romania,47.65,26.233,Europe
Pleven,Pleven,Bulgaria,43.417,24.617,Europe
Totonicapan,Totonicapan,Guatemala,14.917,-91.367,America
Pescara,Abruzzi,Italy,42.467,14.217,Europe
Rundu,Okavango,Namibia,-17.933,19.767,Africa
Burlington,Vermont,United States of America,44.476,-73.213,America
Kampong Cham,Kampong Cham,Cambodia,12.0,105.45,Asia
Trento,Trentino-Alto Adige,Italy,46.067,11.133,Europe
Nouadhibou,Dakhlet Nouadhibou,Mauritania,20.9,-17.067,Africa
Tahoua,Tahoua,Niger,14.89,5.268,Africa
Agadez,Agadez,Niger,16.974,7.991,Africa
Banfora,Komoe,Burkina Faso,10.633,-4.767,Africa
Awang,Maguindanao,Philippines,7.153,124.221,Asia
Chimaltenango,Chimaltenango,Guatemala,14.669,-90.817,America
Xai-Xai,Gaza,Mozambique,-25.052,33.644,Africa
Boke,Boke,Guinea,10.933,-14.3,Africa
Tampakan,Tawitawi,Philippines,4.923,119.794,Asia
Ain Beida,Oum el Bouaghi,Algeria,35.7964,7.3928,Africa
Targu-Mures,Mures,Romania,46.55,24.567,Europe
Sabha,Sabha,Libya,27.033,14.433,Africa
Kyzyl,Tuva,Russia,51.7,94.45,Asia
Ras Al Khaimah,Ras Al Khaimah,United Arab Emirates,25.791,55.943,Asia
Lysaker,Akershus,Norway,59.9,10.6,Europe
Uzhhorod,Zakarpats'ka Oblast',Ukraine,48.617,22.3,Europe
Kilembe,Kasese,Uganda,0.2,30.0,Africa
Nyiregyhaza,Szabolcs-Szatmar-Bereg,Hungary,47.95,21.717,Europe
Puerto Madryn,Chubut,Argentina,-42.767,-65.05,America
Sliven,Sliven,Bulgaria,42.686,26.329,Europe
Al Mudaibi,Ash Sharqiyah,Oman,22.5692,58.12,Asia
Khiwa,Khorazm,Uzbekistan,41.3783,60.3639,Asia
Amasya,Amasya,Turkey,40.653,35.833,Europe
Qaryat Bin Tallis,Sawfajjin,Libya,31.8011,14.0711,Africa
Nedroma,Tlemcen,Algeria,35.0,-1.733,Africa
Thimphu,Thimphu,Bhutan,27.483,89.6,Asia
Iriga,Iriga,Philippines,13.425,123.418,Asia
Machakos,Eastern,Kenya,-1.517,37.267,Africa
Ndali,Atakora,Benin,9.8608,2.7181,Africa
Baglan,Baghlan,Afghanistan,36.127,68.705,Asia
Mambulo,Camarines Sur,Philippines,13.717,123.05,Asia
San Carlos De Bariloche,Rio Negro,Argentina,-41.15,-71.3,America
Jonkoping,Jonkopings Lan,Sweden,57.783,14.183,Europe
Colonia Nicolich,Canelones,Uruguay,-34.813,-56.045,America
Kilis,Kilis,Turkey,36.716,37.115,Europe
Esteli,Esteli,Nicaragua,13.083,-86.35,America
Pamatawan,Zambales,Philippines,14.926,120.22,Asia
Palhi,Leyte,Philippines,10.649,124.8,Asia
Daet,Camarines Norte,Philippines,14.113,122.956,Asia
Laoag,Laoag,Philippines,18.199,120.594,Asia
Chiquimula,Chiquimula,Guatemala,14.8,-89.55,America
Kasempa,Western,Zambia,-13.45,25.833,Africa
Tuzla,Federation of Bosnia and Herzegovina,Bosnia and Herzegovina,44.543,18.669,Europe
Puerto Barrios,Izabal,Guatemala,15.717,-88.6,America
Jena,Thuringen,Germany,50.933,11.583,Europe
Kifa,Assaba,Mauritania,16.6167,-11.4,Africa
Franceville,Haut-Ogooue,Gabon,-1.6333,13.5833,Africa
Manzini,Manzini,Swaziland,-26.483,31.367,Africa
Masindi,Masindi,Uganda,1.674,31.715,Africa
Bridgetown,Saint Michael,Barbados,13.1,-59.617,America
Tinaquillo,Cojedes,Venezuela,9.919,-68.305,America
Retalhuleu,Retalhuleu,Guatemala,14.533,-91.683,America
Maygatasan,Agusan del Sur,Philippines,8.709,125.718,Asia
Maidstone,Kent,United Kingdom,51.271,0.529,Europe
Kecskemet,Bacs-Kiskun,Hungary,46.9,19.783,Europe
Drammen,Buskerud,Norway,59.743,10.212,Europe
New Lagao,Sultan Kudarat,Philippines,6.703,124.641,Asia
Malacatan,San Marcos,Guatemala,14.9,-92.05,America
Maxixe,Inhambane,Mozambique,-23.86,35.347,Africa
Al Qasrayn,Kasserine,Tunisia,35.1672,8.8289,Africa
Baia Mare,Maramures,Romania,47.667,23.583,Europe
Witbank,Mpumalanga,South Africa,-25.867,29.233,Africa
Ferizaj,Komuna e Ferizajt,Kosovo,42.371,21.155,Europe
Oxford,Oxfordshire,United Kingdom,51.755,-1.255,Europe
Mascara,Mascara,Algeria,35.394,0.14,Africa
Khenchela,Khenchela,Algeria,35.436,7.143,Africa
Sharafabad-E `Olya,Kohkiluyeh va Buyer Ahmadi,Iran,30.6667,51.5667,Asia
Mopti,Mopti,Mali,14.5,-4.2,Africa
Caen,Basse-Normandie,France,49.183,-0.35,Europe
Birnin-Kebbi,Kebbi,Nigeria,12.4539,4.1975,Africa
Liberec,Liberecky kraj,Czech Republic,50.764,15.065,Europe
Drenova,Primorsko-Goranska,Croatia,45.35,14.43,Europe
Labe,Labe,Guinea,11.317,-12.283,Africa
Wa,Upper West,Ghana,10.05,-2.483,Africa
Lamtah,Al Munastir,Tunisia,35.667,10.883,Africa
Emmen,Drenthe,Netherlands,52.779,6.907,Europe
Новый Уренгой,Yamal-Nenets,Russia,66.083,76.633,Asia
Yopal,Casanare,Colombia,5.352,-72.403,America
Erdenet,Orhon,Mongolia,49.033,104.083,Asia
Kalmunai,Eastern Province,Sri Lanka,7.409,81.835,Asia
Nabul,Nabeul,Tunisia,36.45,10.733,Africa
Aran,Yevlax,Azerbaijan,40.625,46.976,Asia
Granada,Granada,Nicaragua,11.933,-85.95,America
Nossa Senhora Do Monte,Madeira,Portugal,32.667,-16.9,Atlantic
Mityana,Mubende,Uganda,0.418,32.023,Africa
Tagbilaran,Tagbilaran,Philippines,9.648,123.856,Asia
Siauliai,Siauliu Apskritis,Lithuania,55.933,23.317,Europe
Aquin,Sud,Haiti,18.283,-73.4,America
Salto,Salto,Uruguay,-31.383,-57.967,America
Seguela,Worodougou,Cote d'Ivoire,7.961,-6.673,Africa
Mandih,Zamboanga del Norte,Philippines,8.209,123.014,Asia
Kilinochchi,Northern Province,Sri Lanka,9.396,80.398,Asia
Buzau,Buzau,Romania,45.15,26.833,Europe
Francistown,North-East,Botswana,-21.167,27.517,Africa
Hounslow,Hounslow Greater London,United Kingdom,51.467,-0.353,Europe
Sarh,Moyen-Chari,Chad,9.15,18.383,Africa
Элиста,Kalmyk,Russia,46.308,44.256,Europe
Santa Rosa,La Pampa,Argentina,-36.617,-64.283,America
Northolt,Ealing Greater London,United Kingdom,51.548,-0.365,Europe
Hinche,Centre,Haiti,19.15,-72.017,America
Walvis Bay,Erongo,Namibia,-22.958,14.505,Africa
Olomouc,Olomoucky kraj,Czech Republic,49.583,17.25,Europe
Djounie,Mont-Liban,Lebanon,33.981,35.618,Asia
Nakhon Si Thammarat,Nakhon Si Thammarat,Thailand,8.433,99.967,Asia
Sabratah,An Nuqat al Khams,Libya,32.792,12.485,Africa
Worcester,Worcestershire,United Kingdom,52.198,-2.214,Europe
Kasama,Southern,Zambia,-10.2,31.2,Africa
Klagenfurt,Karnten,Austria,46.625,14.305,Europe
Hikkaduwa,Southern,Sri Lanka,6.141,80.101,Asia
Chaguanas,Caroni,Trinidad and Tobago,10.517,-61.417,America
Zomba,Zomba,Malawi,-15.383,35.333,Africa
Aboisso,Sud-Comoe,Cote d'Ivoire,5.468,-3.214,Africa
Saravan,Houaphan,Lao People's Democratic Republic,15.717,106.417,Asia
Lae,Morobe,Papua New Guinea,-6.733,147.0,Pacific
Cavite,Cavite City,Philippines,14.483,120.917,Asia
Gangtok,Sikkim,India,27.333,88.617,Asia
Sekhreza,Bamian,Afghanistan,34.8292,67.8347,Asia
Riyaq,Beqaa,Lebanon,33.85,36.0,Asia
Mumias,Western,Kenya,0.336,34.489,Africa
Koupela,Kouritenga,Burkina Faso,12.179,-0.352,Africa
Solola,Solola,Guatemala,14.767,-91.183,America
Sundsvall,Vasternorrlands Lan,Sweden,62.383,17.3,Europe
Sayaxche,Peten,Guatemala,16.517,-90.167,America
Jinotega,Jinotega,Nicaragua,13.1,-86.0,America
Bislig,Surigao del Sur,Philippines,8.215,126.316,Asia
Viseu,Viseu,Portugal,40.65,-7.917,Europe
Blida,Blida,Algeria,36.469,2.829,Africa
Bismarck,North Dakota,United States of America,46.808,-100.783,America
Lira,Lira,Uganda,2.235,32.91,Africa
Kohima,Nagaland,India,25.667,94.117,Asia
Aranyaprathet,Sa Kaeo,Thailand,13.683,102.5,Asia
Pakiad,Iloilo,Philippines,10.7,122.467,Asia
Sopron,Gyor-Moson-Sopron,Hungary,47.683,16.6,Europe
Kadirli,Osmaniye,Turkey,37.374,36.096,Europe
Ancona,Marche,Italy,43.633,13.5,Europe
Rio Grande,Tierra del Fuego,Argentina,-53.7833,-67.7,America
Montego Bay,Saint James,Jamaica,18.467,-77.917,America
Bobon,Northern Samar,Philippines,12.527,124.564,Asia
Tartu,Tartumaa,Estonia,58.366,26.736,Europe
Ceske Budejovice,Jihocesky kraj,Czech Republic,48.983,14.467,Europe
Pernik,Pernik,Bulgaria,42.6,23.033,Europe
Kimberley,Northern Cape,South Africa,-28.733,24.767,Africa
Tumbes,Tumbes,Peru,-3.567,-80.441,America
Paletwa,Chin State,Myanmar,21.3,92.85,Asia
Arauca,Arauca,Colombia,7.09,-70.762,America
Radis,Tunis,Tunisia,36.768,10.275,Africa
Peje,Komuna e PejÃ«s,Kosovo,42.659,20.288,Europe
Osijek,Osjecko-Baranjska,Croatia,45.551,18.694,Europe
Maribor,Brezovica,Slovenia,46.555,15.647,Europe
Mbale,Mbale,Uganda,1.064,34.179,Africa
Szekesfehervar,Fejer,Hungary,47.2,18.417,Europe
Muzaffarabad,Azad Kashmir,Pakistan,34.37,73.471,Asia
Rio Gallegos,Santa Cruz,Argentina,-51.633,-69.217,America
Burdur,Burdur,Turkey,37.72,30.291,Europe
Labuan,Labuan,Malaysia,5.277,115.242,Asia
Nakhchyvan,Naxcivan,Azerbaijan,39.2089,45.4122,Asia
Lindi,Lindi,Tanzania,-10.0,39.717,Africa
Moca,Espaillat,Dominican Republic,19.417,-70.567,America
Gjakove,Komuna e GjakovÃ«s,Kosovo,42.38,20.431,Europe
Goa,Goa,India,15.4,73.8,Asia
Umeå,Vasterbottens Lan,Sweden,63.833,20.25,Europe
Haskovo,Khaskovo,Bulgaria,41.94,25.569,Europe
Bath,Somerset,United Kingdom,51.379,-2.368,Europe
Hradec Kralove,Kralovehradecky kraj,Czech Republic,50.212,15.844,Europe
Fujairah,Fujairah,United Arab Emirates,25.123,56.338,Asia
Ramnicu Valcea,Valcea,Romania,45.1,24.367,Europe
Darlington,County Durham,United Kingdom,54.525,-1.561,Europe
Wukari,Gombe,Nigeria,7.85,9.783,Africa
Wimbledon,Merton Greater London,United Kingdom,51.429,-0.211,Europe
Yozgat,Yozgat,Turkey,39.82,34.804,Europe
Tamanrasset,Tamanghasset,Algeria,22.785,5.523,Africa
Pardubice,Pardubicky kraj,Czech Republic,50.028,15.776,Europe
Гатчина,Leningrad,Russia,59.567,30.133,Europe
Ouidah,Atlanyique,Benin,6.367,2.083,Africa
Niono,Koulikoro,Mali,14.25,-6.0,Africa
Satu Mare,Satu Mare,Romania,47.8,22.883,Europe
Yao,Batha,Chad,12.8525,17.5564,Africa
Azua,Azua,Dominican Republic,18.45,-70.733,America
Usti,Ustecky kraj,Czech Republic,50.667,14.033,Europe
Vanadzor,Lorri,Armenia,40.813,44.488,Asia
Larnaca,Larnaca,Cyprus,34.917,33.629,Asia
Sidcup,Bexley Greater London,United Kingdom,51.433,0.106,Europe
Masvingo,Matabeleland South,Zimbabwe,-20.083,30.833,Africa
Gjilan,Komuna e Gjilanit,Kosovo,42.461,21.47,Europe
Botosani,Botosani,Romania,47.75,26.667,Europe
Darnah,Darnah,Libya,32.765,22.639,Africa
Poitiers,Poitou-Charentes,France,46.583,0.333,Europe
Tartouss,Tartus,Syria,34.883,35.883,Asia
Lere,Mayo-Kebbi,Chad,9.6544,14.2303,Africa
Магадан,Magadan,Russia,59.567,150.8,Asia
Bulwang,Aklan,Philippines,11.722,122.361,Asia
Jalal-Abad,Jalal-Abad,Kyrghyzstan,40.9333,73.0,Asia
Yarqa,Al Balqa',Jordan,31.979,35.693,Asia
Viana Do Castelo,Viana do Castelo,Portugal,41.7,-8.833,Europe
Danli,El Paraiso,Honduras,14.033,-86.583,America
Podujeva,Podujevo,Kosovo,42.911,21.193,Europe
Bertoua,Est,Cameroon,4.583,13.683,Africa
Suva,Central,Fiji Islands,-18.133,178.417,Pacific
Bajah,Bajah,Tunisia,36.733,9.183,Africa
Panevezys,Panevezio Apskritis,Lithuania,55.733,24.35,Europe
Wakiso,Wakiso,Uganda,0.404,32.459,Africa
Ibarra,Southern Leyte,Philippines,10.125,124.884,Asia
Bin Qirdan,Madanin,Tunisia,33.133,11.217,Africa
Qaracala,Salyan,Azerbaijan,39.808,48.934,Asia
Dobric,Dobrich,Bulgaria,43.567,27.833,Europe
Hounde,Tuy,Burkina Faso,11.5,-3.517,Africa
Usulutan,Usulutan,El Salvador,13.35,-88.45,America
Comendador,Elias Pina,Dominican Republic,18.878,-71.703,America
Nuneaton,Warwickshire,United Kingdom,52.52,-1.464,Europe
Gävle,Gavleborgs Lan,Sweden,60.667,17.167,Europe
Tucupita,Delta Amacuro,Venezuela,9.069,-62.049,America
Klupci,Serbia (general),Serbia,44.539,19.246,Europe
Kalpitiya,North Western,Sri Lanka,8.2372,79.7628,Asia
Odienne,Denguele,Cote d'Ivoire,9.51,-7.569,Africa
Puerto Cabezas,Autonoma Atlantico Norte,Nicaragua,14.033,-83.383,America
Karakol,Ysyk-Kol,Kyrghyzstan,42.483,78.4,Asia
El Bayadh,El Bayadh,Algeria,33.686,1.014,Africa
Xuddur,Bakool,Somalia,4.117,43.9,Africa
Bataraza,Palawan,Philippines,8.662,117.622,Asia
Mitrovice,Komuna e MitrovicÃ«s,Kosovo,42.883,20.867,Europe
Tagaytay,Tagaytay,Philippines,14.103,120.933,Asia
Dapitan,Dapitan,Philippines,8.656,123.423,Asia
Puerto Maldonado,Madre de Dios,Peru,-12.6,-69.183,America
Derry,Derry,United Kingdom,54.998,-7.309,Europe
Cibitoke,Cibitoke,Burundi,-2.886,29.124,Africa
Atakpame,Plateaux,Togo,7.533,1.133,Africa
Presov,Presov,Slovakia,49.0,21.25,Europe
Yuksekova,Hakkari,Turkey,37.571,44.278,Europe
Affreville,Ain Defla,Algeria,36.2622,2.2181,Africa
Rafha,Al Hudud ash Shamaliyah,Saudi Arabia,29.6386,43.5014,Asia
Honiara,Makira,Solomon Islands,-9.433,159.95,Pacific
Mucurapo,Saint Andrew,Trinidad and Tobago,10.667,-61.533,America
Jambol,Yambol,Bulgaria,42.483,26.5,Europe
Loubomo,Niari,Congo,-4.2,12.674,Africa
Barahona,Barahona,Dominican Republic,18.2,-71.1,America
Galway,Galway,Ireland,53.272,-9.049,Europe
Reine,HaZafon,Israel,32.724,35.313,Asia
Resita,Caras-Severin,Romania,45.301,21.889,Europe
Kompong Trach,Kampot,Cambodia,10.5667,104.4667,Asia
San Fernando,San Fernando,Trinidad and Tobago,10.283,-61.467,America
Mazatenango,Suchitepequez,Guatemala,14.533,-91.5,America
David,Chiriqui,Panama,8.433,-82.433,America
Al Hay,Wasit,Iraq,32.1769,46.0447,Asia
Louga,Louga,Senegal,15.617,-16.217,Africa
Vicente Guerrero,Tlaxcala,Mexico,19.125,-98.162,America
Zilina,Zilina,Slovakia,49.217,18.733,Europe
Izalco,Sonsonate,El Salvador,13.745,-89.673,America
Nakhon Sawan,Nakhon Sawan,Thailand,15.683,100.117,Asia
Ubay,Bohol,Philippines,10.056,124.474,Asia
Cheyenne,Wyoming,United States of America,41.14,-104.82,America
Shumen,Shumen,Bulgaria,43.277,26.929,Europe
La Union,Agusan del Norte,Philippines,9.086,125.536,Asia
Tagoloan,Misamis Oriental,Philippines,8.539,124.757,Asia
Takestan,Qazvin,Iran,36.07,49.696,Asia
Karabulak,Almaty,Kazakhstan,44.909,78.492,Asia
Andahuaylas,Apurimac,Peru,-13.661,-73.387,America
Puerto Ayacucho,Amazonas,Venezuela,5.664,-67.624,America
Drobeta-Turnu Severin,Mehedinti,Romania,44.632,22.656,Europe
Ban Chang,Rayong,Thailand,12.717,101.067,Asia
Piatra Neamt,Neamt,Romania,46.917,26.333,Europe
Bi'r Al Gafayiah,Ma'rib,Yemen,14.8833,46.0333,Asia
Ban Rangsit,Pathum Thani,Thailand,13.983,100.617,Asia
Phuket,Phuket,Thailand,7.883,98.4,Asia
Tatvan,Bitlis,Turkey,38.507,42.282,Europe
Ikom,Ebonyi,Nigeria,5.967,8.7,Africa
Bistrita,Bistrita-Nasaud,Romania,47.133,24.483,Europe
Tambacounda,Tambacounda,Senegal,13.783,-13.667,Africa
Elbasan,Elbasan,Albania,41.113,20.082,Europe
Curepipe,Plaines Wilhems,Mauritius,-20.315,57.52,Indian
Brixton,Lambeth Greater London,United Kingdom,51.463,-0.108,Europe
Aveiro,Aveiro,Portugal,40.633,-8.65,Europe
Kajok,Bahr al Ghazal,Sudan,8.3167,28.0,Africa
Faranah,Faranah,Guinea,10.033,-10.733,Africa
Colon,Colon,Panama,9.359,-79.901,America
Pakxe,Champasak,Lao People's Democratic Republic,15.117,105.783,Asia
Daugavpils,Daugavpils,Latvia,55.883,26.533,Europe
Nitra,Nitra,Slovakia,48.317,18.083,Europe
Lipljan,Lipjan,Kosovo,42.522,21.126,Europe
Blagoevgrad,Blagoevgrad,Bulgaria,42.017,23.1,Europe
Latacunga,Cotopaxi,Ecuador,-0.933,-78.617,America
Paisley,Renfrewshire,United Kingdom,55.841,-4.421,Europe
Guildford,Surrey,United Kingdom,51.236,-0.576,Europe
Nagua,Maria Trinidad Sanchez,Dominican Republic,19.383,-69.833,America
Berberati,Mambere-Kadei,Central African Republic,4.267,15.783,Africa
Ebolowa,Sud,Cameroon,2.9,11.15,Africa
Mao,Valverde,Dominican Republic,19.567,-71.083,America
Sirte,Surt,Libya,31.206,16.595,Africa
Cotui,Sanchez Ramirez,Dominican Republic,19.05,-70.15,America
Calatagan,Catanduanes,Philippines,13.591,124.206,Asia
Abeche,Ouaddai,Chad,13.817,20.817,Africa
Paysandu,Paysandu,Uruguay,-32.321,-58.076,America
Banska Bystrica,Banska Bystrica,Slovakia,48.733,19.15,Europe
Shkoder,Shkoder,Albania,42.068,19.513,Europe
Sakhon Nakhon,Sakon Nakhon,Thailand,17.167,104.15,Asia
Ban Samaboury,Xaignabouri,Lao People's Democratic Republic,19.25,101.75,Asia
Aine Temouchent,Ain Temouchent,Algeria,35.295,-1.1375,Africa
Carlisle,Cumbria,United Kingdom,54.891,-2.945,Europe
Ajaccio,Corse,France,41.917,8.733,Europe
Moussoro,Kanem,Chad,13.643,16.489,Africa
Tissemsilt,Tissemsilt,Algeria,35.608,1.811,Africa
East Kilbride,South Lanarkshire,United Kingdom,55.765,-4.177,Europe
Teyateyaneng,Berea,Lesotho,-29.15,27.733,Africa
Zacatecoluca,La Paz,El Salvador,13.5,-88.867,America
Darhan,Darhan-Uul,Mongolia,49.4867,105.9228,Asia
Urton Kuytun,Selenge,Mongolia,49.6167,106.35,Asia
Bilecik,Bilecik,Turkey,40.146,29.98,Europe
Kpagouda,Kara,Togo,9.753,1.328,Africa
Zlin,Zlinsky kraj,Czech Republic,49.217,17.667,Europe
Pazardzhik,Pazardzhik,Bulgaria,42.2,24.333,Europe
Rykhtychi,L'vivs'ka Oblast',Ukraine,49.383,23.55,Europe
Биробиджан,Yevrey,Russia,48.8,132.95,Asia
Targu Jiu,Gorj,Romania,45.05,23.283,Europe
Lanipao,Lanao del Norte,Philippines,7.955,123.777,Asia
Fada-Ngourma,Gourma,Burkina Faso,12.0622,0.3578,Africa
Sharm El-Sheikh,Janub Sina',Egypt,27.864,34.288,Africa
Tocoa,Colon,Honduras,15.683,-86.0,America
Oroquieta,Oroquieta,Philippines,8.486,123.805,Asia
Lalawigan,Eastern Samar,Philippines,11.589,125.47,Asia
San Andres,San Andres y Providencia,Colombia,12.585,-81.701,America
Sao Tome,Sao Tome,Sao Tome and Principe,0.333,6.733,Africa
Nkayi,Bouenza,Congo,-4.166,13.293,Africa
Tarinkot,Oruzgan,Afghanistan,32.6286,65.8775,Asia
Salama,Baja Verapaz,Guatemala,15.1,-90.267,America
Lisburn,Lisburn,United Kingdom,54.523,-6.035,Europe
Halmstad,Hallands Lan,Sweden,56.671,12.856,Europe
Erd,Pest,Hungary,47.367,18.933,Europe
Nadi,Western,Fiji Islands,-17.8,177.4167,Pacific
Kumanovo,Kumanovo,Macedonia,42.132,21.714,Europe
Zadar,Zagrebacka,Croatia,44.12,15.242,Europe
Gardez,Paktia,Afghanistan,33.599,69.225,Asia
Pafos,Paphos,Cyprus,34.767,32.417,Asia
Loule,Faro,Portugal,37.133,-8.033,Europe
Mindelo,SÃ£o Vicente,Cape Verde,16.89,-24.98,Atlantic
Tatawin,Tataouine,Tunisia,32.933,10.45,Africa
Eastvale,California,United States Of America,33.964,-117.564,America
Nakhon Phanom,Nakhon Phanom,Thailand,17.4,104.783,Asia
Castries,Castries,Saint Lucia,14.0,-61.0,America
Barran,Sanaag,Somalia,10.7167,48.35,Africa
Entebbe,Kalangala,Uganda,0.064,32.447,Africa
Eskilstuna,Sodermanlands Lan,Sweden,59.367,16.5,Europe
Chiang Rai,Chiang Rai,Thailand,19.9,99.833,Asia
Moquegua,Moquegua,Peru,-17.196,-70.935,America
Altamura,Basilicata,Italy,40.817,16.55,Europe
Vushtrri,Vushtrri,Kosovo,42.823,20.968,Europe
Encarnacion,Itapua,Paraguay,-27.333,-55.9,America
Ziguinchor,Ziguinchor,Senegal,12.583,-16.272,Africa
Pontypridd,Rhondda Cynon Taf,United Kingdom,51.597,-3.337,Europe
Bitola,Bitola,Macedonia,41.031,21.34,Europe
Kladno,Stredocesky kraj,Czech Republic,50.15,14.1,Europe
Mila,Mila,Algeria,36.45,6.264,Africa
San Jose Del Guaviare,Guaviare,Colombia,2.568,-72.642,America
Ponta Delgada,Azores,Portugal,37.733,-25.667,Atlantic
Ubon Ratchathani,Ubon Ratchathani,Thailand,15.233,104.863,Asia
Tangub,Tangub,Philippines,8.062,123.748,Asia
Nukha,Saki,Azerbaijan,41.1919,47.1706,Asia
Adrar,Adrar,Algeria,27.9,-0.283,Africa
Swedru,Western,Ghana,5.533,-0.7,Africa
Kamuli,Kamuli,Uganda,0.947,33.12,Africa
Busilac,Nueva Vizcaya,Philippines,16.483,121.122,Asia
Apac,Apac,Uganda,1.976,32.539,Africa
Molepolole,Kweneng,Botswana,-24.417,25.533,Africa
Ayolas,Misiones,Paraguay,-27.4,-56.9,America
Babati,Manyara,Tanzania,-4.217,35.75,Africa
Targoviste,Dambovita,Romania,44.933,25.45,Europe
Debelec,Lovech,Bulgaria,43.033,25.617,Europe
Nueva Guinea,Region Autonoma Atlantico Sur,Nicaragua,11.683,-84.45,America
El Seibo,El Seibo,Dominican Republic,18.767,-69.033,America
Kissidougou,Kissidougou,Guinea,9.183,-10.1,Africa
Bolgatanga,Upper East,Ghana,10.786,-0.851,Africa
Liepaja,Liepaja,Latvia,56.517,21.017,Europe
Karlskrona,Blekinge Lan,Sweden,56.167,15.583,Europe
La Carlota,La Carlota,Philippines,10.423,122.921,Asia
Focsani,Vrancea,Romania,45.7,27.183,Europe
Nalut,Ghadamis,Libya,31.868,10.983,Africa
Szolnok,Jasz-Nagykun-Szolnok,Hungary,47.183,20.2,Europe
Zacapa,Zacapa,Guatemala,14.967,-89.533,America
Vaxjo,Kronobergs Lan,Sweden,56.883,14.817,Europe
Sandefjord,Vestfold,Norway,59.133,10.233,Europe
Manubah,Siliana,Tunisia,36.808,10.101,Africa
Hua Hin,Prachuap Khiri Khan,Thailand,12.567,99.967,Asia
Tatabanya,Komarom-Esztergom,Hungary,47.567,18.417,Europe
Kavala,East Macedonia and Thrace,Greece,40.94,24.407,Europe
Karlstad,Varmlands Lan,Sweden,59.367,13.5,Europe
Colindale,Brent Greater London,United Kingdom,51.591,-0.248,Europe
Tudor Vladimirescu,Tulcea,Romania,45.183,28.8,Europe
Arima,Arima,Trinidad and Tobago,10.633,-61.283,America
Rovaniemi,Lapland,Finland,66.5,25.717,Europe
Curuguaty,Canindeyu,Paraguay,-24.517,-55.7,America
Hadjout,Tipaza,Algeria,36.514,2.418,Africa
San Jose,Antique,Philippines,10.752,121.941,Asia
Popondetta,Northern,Papua New Guinea,-8.767,148.233,Pacific
Busia,Busia,Uganda,0.454,34.076,Africa
Ioannina,Epirus,Greece,39.665,20.852,Europe
Chiquimulilla,Santa Rosa,Guatemala,14.086,-90.377,America
Isser,Boumerdes,Algeria,36.717,3.667,Africa
Es Suweidiya,As Suwayda',Syria,32.7,36.5667,Asia
Faizabad,Badakhshan,Afghanistan,37.1175,70.5797,Asia
Rivera,Rivera,Uruguay,-30.9,-55.517,America
Sokhumi,Abkhazia,Georgia,43.003,41.015,Asia
Limba,Alba,Romania,46.033,23.6,Europe
Shehr Qaleh,Badghis,Afghanistan,34.9867,63.1292,Asia
Kristiansand,Vest-Agder,Norway,58.167,8.0,Europe
Trnava,Trnava,Slovakia,48.367,17.6,Europe
Nawa,Dar,Syria,32.883,36.05,Asia
Dedougou,Mouhoun,Burkina Faso,12.467,-3.467,Africa
Slevik,Ostfold,Norway,59.2,10.833,Europe
Binzou,Pool,Congo,-1.1411,15.9583,Africa
Upminster,Havering Greater London,United Kingdom,51.565,0.257,Europe
Slatina,Olt,Romania,44.433,24.367,Europe
Prilep,Prilep,Macedonia,41.346,21.554,Europe
Горно-Алтайск,Gorno-Altay,Russia,51.956,85.955,Asia
Anuradhapura,North Central,Sri Lanka,8.312,80.413,Asia
Tetovo,Tetovo,Macedonia,42.011,20.971,Europe
Puerto Asis,Putumayo,Colombia,0.516,-76.495,America
Vaslui,Vaslui,Romania,46.633,27.733,Europe
Beledweyne,Hiiraan,Somalia,4.75,45.2,Africa
Limerick,Limerick,Ireland,52.665,-8.623,Europe
Zouerate,Tiris Zemmour,Mauritania,22.7,-12.4833,Africa
Kolda,Kolda,Senegal,12.883,-14.95,Africa
