city,region,country,lat,lon,continent
marotandrano,mahajanga,madagascar,-16.1667,48.8333,indian
marotolana,mahajanga,madagascar,-14.6167,49.0333,indian
marovantaza,mahajanga,madagascar,-15.3833,47.6667,indian
marovatolena,mahajanga,madagascar,-15.1833,47.65,indian
marovoay,mahajanga,madagascar,-16.1,46.633,indian
matsakabanja,mahajanga,madagascar,-15.9167,45.8333,indian
matsoandakana,mahajanga,madagascar,-15.0333,49.3167,indian
miandrarivo,mahajanga,madagascar,-15.3167,48.6667,indian
mitsiojo,mahajanga,madagascar,-16.0,45.8667,indian
soahanina,mahajanga,madagascar,-18.6667,44.2167,indian
soalala,mahajanga,madagascar,-16.1,45.3167,indian
soanienga,mahajanga,madagascar,-16.5,44.6,indian
tsarahasina,mahajanga,madagascar,-15.7667,47.5833,indian
tsaratanana,mahajanga,madagascar,-16.783,47.65,indian
tsiafakantitsy,mahajanga,madagascar,-16.35,44.85,indian
tsiamalao,mahajanga,madagascar,-15.05,48.45,indian
tsinjomitondrake,mahajanga,madagascar,-15.6667,47.1333,indian
ambaiboa,toamasina,madagascar,-17.75,48.1667,indian
ambalarondra,toamasina,madagascar,-18.4667,48.9833,indian
ambatofisaka ii,toamasina,madagascar,-20.0833,47.9,indian
ambatoharanana,toamasina,madagascar,-16.4333,49.5833,indian
ambatondrazaka,toamasina,madagascar,-17.833,48.417,indian
ambatosoratra,toamasina,madagascar,-17.6167,48.5167,indian
ambinanynony,toamasina,madagascar,-18.6,49.1167,indian
amboasary-gara,toamasina,madagascar,-18.4333,48.2667,indian
amboavory,toamasina,madagascar,-17.3,48.5,indian
ambodilazana,toamasina,madagascar,-18.1,49.1667,indian
ambodimampay,toamasina,madagascar,-19.7667,48.3667,indian
ambodimangavolo,toamasina,madagascar,-17.5167,48.95,indian
ambohijanahary,toamasina,madagascar,-17.4,48.3667,indian
amparafaravola,toamasina,madagascar,-17.583,48.217,indian
amparihitsokatra,toamasina,madagascar,-17.5167,48.5667,indian
ampasika,toamasina,madagascar,-17.3667,48.4333,indian
ampasimazava,toamasina,madagascar,-17.6667,49.1333,indian
ampasimbe,toamasina,madagascar,-16.8167,49.0,indian
analamazaotra,toamasina,madagascar,-18.9333,48.4167,indian
analampotsy,toamasina,madagascar,-17.1667,49.4833,indian
anaroro,toamasina,madagascar,-17.5167,48.45,indian
andaingo,toamasina,madagascar,-18.2,48.2833,indian
andapafito,toamasina,madagascar,-16.9167,49.3833,indian
andevoranto,toamasina,madagascar,-18.95,49.1,indian
andilamena,toamasina,madagascar,-17.017,48.583,indian
andilana avaratra,toamasina,madagascar,-17.35,48.55,indian
andilanatoby,toamasina,madagascar,-17.9333,48.2333,indian
andondabe,toamasina,madagascar,-17.75,49.3833,indian
andratombe,toamasina,madagascar,-16.3333,49.6167,indian
androndrona anava,toamasina,madagascar,-15.75,49.2,indian
anjahamaina,toamasina,madagascar,-18.3667,48.9667,indian
ankazotsifantatra,toamasina,madagascar,-19.9833,48.5,indian
antanambao mahatsara,toamasina,madagascar,-19.3167,48.7833,indian
antanambe,toamasina,madagascar,-16.4333,49.85,indian
antanandehibe,toamasina,madagascar,-19.6667,48.35,indian
antendrorano,toamasina,madagascar,-17.4833,48.6833,indian
antenina,toamasina,madagascar,-16.5667,49.25,indian
antsiatsiaka,toamasina,madagascar,-17.0333,49.3667,indian
befofo,toamasina,madagascar,-17.8333,48.2333,indian
beforono,toamasina,madagascar,-18.9667,48.5833,indian
befotaka,toamasina,madagascar,-17.0833,48.9667,indian
belavabary,toamasina,madagascar,-18.8333,48.0,indian
beloha,toamasina,madagascar,-20.2667,48.4833,indian
beparasy,toamasina,madagascar,-19.1667,48.0333,indian
betoko ii,toamasina,madagascar,-19.4667,48.45,indian
betsimanoina,toamasina,madagascar,-18.75,48.0333,indian
didy,toamasina,madagascar,-18.1167,48.5333,indian
ditsaka,toamasina,madagascar,-18.6333,48.9,indian
fenoarivo atsinanana,toamasina,madagascar,-17.367,49.417,indian
ilaka atsinanana,toamasina,madagascar,-19.55,48.8333,indian
imerimandroso,toamasina,madagascar,-17.4333,48.5833,indian
junok,toamasina,madagascar,-18.8,48.6667,indian
lakato,toamasina,madagascar,-19.1833,48.4333,indian
lambovinany,toamasina,madagascar,-17.9333,49.2667,indian
mahanoro,toamasina,madagascar,-19.9,48.8,indian
mananara,toamasina,madagascar,-16.167,49.767,indian
mandialaza,toamasina,madagascar,-18.6167,48.0333,indian
mandraka,toamasina,madagascar,-18.05,49.25,indian
manompana,toamasina,madagascar,-16.6833,49.7333,indian
maroantsetra,toamasina,madagascar,-15.433,49.733,indian
marolambo,toamasina,madagascar,-20.05,48.117,indian
maromaniry,toamasina,madagascar,-18.5,48.3833,indian
miarinarivo,toamasina,madagascar,-16.6167,48.25,indian
miorimivalana,toamasina,madagascar,-17.2167,49.2,indian
moramanga,toamasina,madagascar,-18.933,48.2,indian
morarano-gara,toamasina,madagascar,-18.7,48.2667,indian
ranomafana,toamasina,madagascar,-18.95,48.8333,indian
rantabe,toamasina,madagascar,-15.7,49.65,indian
sahalemaka,toamasina,madagascar,-19.1,47.95,indian
sahamaria,toamasina,madagascar,-17.3833,48.4333,indian
sahambala,toamasina,madagascar,-17.8833,49.15,indian
soanierana ivongo,toamasina,madagascar,-16.917,49.583,indian
sohakaivo,toamasina,madagascar,-20.2667,47.85,indian
toamasina,toamasina,madagascar,-18.167,49.383,indian
vanona,toamasina,madagascar,-16.0333,49.45,indian
vatomandry,toamasina,madagascar,-19.3333,48.9833,indian
vavatenina,toamasina,madagascar,-17.467,49.2,indian
vodiriana,toamasina,madagascar,-19.1667,48.5667,indian
vohibinany,toamasina,madagascar,-17.35,49.033,indian
vohipeno,toamasina,madagascar,-17.1667,49.3,indian
voloina,toamasina,madagascar,-15.5667,49.6167,indian
ambahakily,toliara,madagascar,-21.6,43.6667,indian
ambahila,toliara,madagascar,-24.0,45.2667,indian
ambalaviro,toliara,madagascar,-23.9,43.6667,indian
ambatolahy,toliara,madagascar,-20.0,45.5333,indian
ambatomivary,toliara,madagascar,-23.8333,45.5667,indian
ambatoniloloha,toliara,madagascar,-24.4333,45.8,indian
ambatovanda,toliara,madagascar,-23.1333,44.1833,indian
amboaido,toliara,madagascar,-24.4667,45.0,indian
amboasary,toliara,madagascar,-25.033,46.383,indian
amboavoia,toliara,madagascar,-25.1,46.7833,indian
amboronabo,toliara,madagascar,-22.6667,44.4,indian
amborovoro atsimo,toliara,madagascar,-24.15,44.7667,indian
ambovombe,toliara,madagascar,-25.167,46.083,indian
ampandralava,toliara,madagascar,-22.1,44.65,indian
ampanihy,toliara,madagascar,-24.7,44.75,indian
analaiva,toliara,madagascar,-20.3333,44.5,indian
analamisampy ambany,toliara,madagascar,-22.4833,43.6667,indian
analapatsy,toliara,madagascar,-24.25,47.2,indian
andakatotsaka,toliara,madagascar,-23.8833,44.9667,indian
andalatanosy,toliara,madagascar,-24.6667,45.6,indian
andavanomby,toliara,madagascar,-20.3,44.6833,indian
andraka,toliara,madagascar,-25.0333,44.0667,indian
andranomenatsa,toliara,madagascar,-23.25,44.6167,indian
andranomitrohy,toliara,madagascar,-24.3333,46.55,indian
andranopasy,toliara,madagascar,-21.2833,43.7333,indian
ankavandra,toliara,madagascar,-18.7667,45.3,indian
ankera-sarodrano,toliara,madagascar,-23.1333,44.6167,indian
ankilibaka,toliara,madagascar,-22.7667,43.6167,indian
ankilimadinika,toliara,madagascar,-22.95,43.5667,indian
ankilimanoy,toliara,madagascar,-25.1333,44.4167,indian
ankilitsiarova,toliara,madagascar,-25.0333,46.7333,indian
ankirondro,toliara,madagascar,-19.6333,44.6,indian
ankoronkily,toliara,madagascar,-22.1833,43.6667,indian
ankororoky,toliara,madagascar,-25.2667,45.8167,indian
anosiary,toliara,madagascar,-23.4333,43.85,indian
anotsy,toliara,madagascar,-21.3667,44.4667,indian
antanimieva,toliara,madagascar,-22.2333,43.7667,indian
antanimora atsinanana,toliara,madagascar,-24.8167,45.6667,indian
antaravay,toliara,madagascar,-23.5333,44.3167,indian
antaritarika,toliara,madagascar,-25.4,45.75,indian
antenindahy,toliara,madagascar,-24.2833,45.2167,indian
antranotany,toliara,madagascar,-24.2667,45.9667,indian
antsingily,toliara,madagascar,-20.4333,45.05,indian
bavoroy,toliara,madagascar,-24.0,44.6667,indian
beahitse,toliara,madagascar,-24.1667,44.4333,indian
befandefa,toliara,madagascar,-22.1333,43.3,indian
befandriana atsimo,toliara,madagascar,-22.1,43.8833,indian
befasy,toliara,madagascar,-20.5667,44.3667,indian
bekitro,toliara,madagascar,-24.55,45.3,indian
belamoty,toliara,madagascar,-21.7167,43.9167,indian
belinta,toliara,madagascar,-19.95,45.1167,indian
belo,toliara,madagascar,-19.7,44.55,indian
beloha,toliara,madagascar,-25.167,45.05,indian
benato-toby,toliara,madagascar,-23.0833,45.8667,indian
beroroha,toliara,madagascar,-21.667,45.167,indian
berronga,toliara,madagascar,-24.35,44.4333,indian
betakilitsy,toliara,madagascar,-23.5167,44.5,indian
betioky,toliara,madagascar,-23.717,44.383,indian
betroka,toliara,madagascar,-23.2667,46.0833,indian
bevia,toliara,madagascar,-21.5167,44.3,indian
bevoa,toliara,madagascar,-24.1833,45.3333,indian
ebelo,toliara,madagascar,-24.4833,46.0333,indian
ejeda,toliara,madagascar,-24.35,44.5167,indian
erara,toliara,madagascar,-24.8,46.8667,indian
esira,toliara,madagascar,-24.3333,46.7,indian
esoronga,toliara,madagascar,-24.4667,47.0167,indian
faux cap,toliara,madagascar,-25.5667,45.5167,indian
firanga nord,toliara,madagascar,-25.1,44.6167,indian
fitamalama,toliara,madagascar,-24.4,46.8,indian
fort manza,toliara,madagascar,-21.4333,44.3333,indian
fotadrevo,toliara,madagascar,-24.05,45.0167,indian
gogogogo,toliara,madagascar,-24.2667,44.8,indian
ianantsony,toliara,madagascar,-23.55,43.7667,indian
imaola,toliara,madagascar,-24.6833,45.0,indian
isalo,toliara,madagascar,-19.7333,45.4333,indian
isoanala,toliara,madagascar,-23.8333,45.7167,indian
itampolo,toliara,madagascar,-24.6833,43.95,indian
itondy,toliara,madagascar,-19.05,45.35,indian
jafaro,toliara,madagascar,-24.9167,45.5167,indian
jangany,toliara,madagascar,-22.85,45.7833,indian
lampamena,toliara,madagascar,-24.25,47.2167,indian
mahabo,toliara,madagascar,-20.3833,44.6667,indian
mahalaky,toliara,madagascar,-24.7833,47.0833,indian
mahaly,toliara,madagascar,-24.1667,46.35,indian
mahavony,toliara,madagascar,-23.45,45.0833,indian
malaimbandy,toliara,madagascar,-20.3333,45.6,indian
malaindoza,toliara,madagascar,-25.3167,45.8833,indian
manantenina,toliara,madagascar,-24.2833,47.3167,indian
mandabe,toliara,madagascar,-21.05,44.9333,indian
mangatsiaky,toliara,madagascar,-24.3833,47.1667,indian
manombo atsimo,toliara,madagascar,-22.95,43.4667,indian
maroapotony,toliara,madagascar,-24.55,46.9667,indian
marolonaka,toliara,madagascar,-22.8667,43.5833,indian
maroviro,toliara,madagascar,-21.2333,44.7333,indian
masiaboay,toliara,madagascar,-23.9,44.4667,indian
masiakalika,toliara,madagascar,-22.95,43.55,indian
matara,toliara,madagascar,-25.5333,45.2667,indian
mavorano,toliara,madagascar,-21.7833,47.9333,indian
miandrivazo,toliara,madagascar,-19.517,45.467,indian
morombe,toliara,madagascar,-21.7333,43.35,indian
morondava,toliara,madagascar,-20.283,44.283,indian
ranohira,toliara,madagascar,-22.4833,45.4,indian
ranopitso,toliara,madagascar,-25.05,46.6667,indian
sakalava ambony,toliara,madagascar,-23.6167,45.1333,indian
sakaraha,toliara,madagascar,-22.9,44.533,indian
sakoamasy,toliara,madagascar,-24.1667,45.6833,indian
saloambany,toliara,madagascar,-23.5333,44.7167,indian
sarodrano,toliara,madagascar,-20.3,44.65,indian
savazy-amorondrano,toliara,madagascar,-23.5667,44.8167,indian
sihanadava,toliara,madagascar,-24.6833,45.05,indian
sihanamaro,toliara,madagascar,-25.1833,45.7667,indian
somodriso,toliara,madagascar,-23.3333,44.3,indian
taolanaro,toliara,madagascar,-25.033,47.0,indian
toliary,toliara,madagascar,-23.35,43.667,indian
tranomaro,toliara,madagascar,-24.6,46.4667,indian
tsanisiha,toliara,madagascar,-22.9,43.5833,indian
tsiananloka,toliara,madagascar,-20.8333,45.6667,indian
tsiazohala,toliara,madagascar,-21.1,44.25,indian
tsimafana,toliara,madagascar,-19.7167,44.5833,indian
tsivory,toliara,madagascar,-24.0667,46.0833,indian
balaka,balaka,malawi,-14.983,34.95,africa
liwonde,balaka,malawi,-15.067,35.217,africa
blantyre,blantyre,malawi,-15.783,35.0,africa
chikwawa,chikwawa,malawi,-16.05,34.8,africa
chiradzulu,chiradzulu,malawi,-15.7,35.183,africa
chitipa,chitipa,malawi,-9.717,33.267,africa
dedza,dedza,malawi,-14.367,34.333,africa
dowa,dowa,malawi,-13.65,33.933,africa
karonga,karonga,malawi,-9.933,33.933,africa
kasungu,kasungu,malawi,-13.033,33.483,africa
lilongwe,lilongwe,malawi,-13.983,33.783,africa
machinga,machinga,malawi,-14.967,35.517,africa
mangochi,mangochi,malawi,-14.467,35.267,africa
monkey bay,mangochi,malawi,-14.083,34.917,africa
mchinji,mchinji,malawi,-13.717,32.9,africa
luchenza,mulanje,malawi,-16.017,35.3,africa
mulanje,mulanje,malawi,-16.033,35.5,africa
mwanza,mwanza,malawi,-15.617,34.517,africa
neno,mwanza,malawi,-15.4,34.65,africa
mzimba,mzimba,malawi,-11.9,33.6,africa
katoto,nkhata bay,malawi,-11.45,33.9833,africa
nkhata bay,nkhata bay,malawi,-11.6,34.3,africa
nkhotakota,nkhotakota,malawi,-12.917,34.3,africa
chiromo,nsanje,malawi,-16.55,35.1333,africa
nsanje,nsanje,malawi,-16.917,35.267,africa
ntcheu,ntcheu,malawi,-14.817,34.633,africa
mponela,ntchisi,malawi,-13.517,33.717,africa
ntchisi,ntchisi,malawi,-13.367,34.0,africa
phalombe,phalombe,malawi,-15.8,35.65,africa
rumphi,rumphi,malawi,-11.017,33.867,africa
salima,salima,malawi,-13.783,34.433,africa
thyolo,thyolo,malawi,-16.067,35.133,africa
zomba,zomba,malawi,-15.383,35.333,africa
bandar maharani,johor,malaysia,2.033,102.567,asia
bandar penggaram,johor,malaysia,1.85,102.933,asia
johor bahru,johor,malaysia,1.467,103.75,asia
kluang,johor,malaysia,2.033,103.317,asia
kulai,johor,malaysia,1.667,103.6,asia
pasir gudang,johor,malaysia,1.467,103.883,asia
segamat,johor,malaysia,2.5,102.817,asia
senai,johor,malaysia,1.6,103.65,asia
simpang rengam,johor,malaysia,1.833,103.317,asia
tangkak,johor,malaysia,2.267,102.55,asia
ulu tiram,johor,malaysia,1.6,103.817,asia
alor setar,kedah,malaysia,6.117,100.367,asia
kuah,kedah,malaysia,6.317,99.85,asia
sungai petani,kedah,malaysia,5.65,100.5,asia
kota bahru,kelantan,malaysia,6.133,102.25,asia
tanah merah,kelantan,malaysia,5.8,102.15,asia
tumpat,kelantan,malaysia,6.2,102.167,asia
kuala lumpur,kuala lumpur,malaysia,3.167,101.7,asia
petaling jaya,kuala lumpur,malaysia,3.083,101.65,asia
labuan,labuan,malaysia,5.277,115.242,asia
malacca,melaka,malaysia,2.197,102.248,asia
nilai,negeri sembilan,malaysia,2.817,101.8,asia
port dickson,negeri sembilan,malaysia,2.517,101.8,asia
semenyih,negeri sembilan,malaysia,2.95,101.85,asia
seremban,negeri sembilan,malaysia,2.717,101.933,asia
kuala lipis,pahang,malaysia,4.183,102.05,asia
kuantan,pahang,malaysia,3.8,103.333,asia
raub,pahang,malaysia,3.8,101.867,asia
tanah rata,pahang,malaysia,4.467,101.383,asia
batu gajah,perak,malaysia,4.467,101.05,asia
bidor,perak,malaysia,4.117,101.283,asia
ipoh,perak,malaysia,4.583,101.083,asia
parit buntar,perak,malaysia,5.117,100.5,asia
taiping,perak,malaysia,4.85,100.733,asia
teluk intan,perak,malaysia,4.033,101.017,asia
kangar,perlis,malaysia,6.433,100.2,asia
ayer itam,pulau pinang,malaysia,5.4,100.283,asia
bukit mertajam,pulau pinang,malaysia,5.367,100.467,asia
butterworth,pulau pinang,malaysia,5.417,100.4,asia
george town,pulau pinang,malaysia,5.417,100.333,asia
perai,pulau pinang,malaysia,5.383,100.383,asia
beaufort,sabah,malaysia,5.333,115.75,asia
keningau,sabah,malaysia,5.333,116.167,asia
kota kinabalu,sabah,malaysia,5.983,116.067,asia
kudat,sabah,malaysia,6.883,116.833,asia
lahad datu,sabah,malaysia,5.033,118.317,asia
sandakan,sabah,malaysia,5.833,118.117,asia
tawau,sabah,malaysia,4.25,117.9,asia
tuaran village,sabah,malaysia,6.1833,116.2333,asia
bintulu,sarawak,malaysia,3.167,113.033,asia
kampong sitakong,sarawak,malaysia,4.85,115.4167,asia
kuching,sarawak,malaysia,1.55,110.333,asia
limbang,sarawak,malaysia,4.75,115.0,asia
long lama,sarawak,malaysia,3.7667,114.4,asia
lubok antu,sarawak,malaysia,1.05,111.8333,asia
marudi,sarawak,malaysia,4.1833,114.3167,asia
miri,sarawak,malaysia,4.383,113.983,asia
sarikei,sarawak,malaysia,2.117,111.517,asia
sibu,sarawak,malaysia,2.3,111.817,asia
simanggang,sarawak,malaysia,1.247,111.453,asia
shah alam,selangor,malaysia,3.083,101.533,asia
cukai,terengganu,malaysia,4.25,103.417,asia
kuala terengganu,terengganu,malaysia,5.333,103.133,asia
magoodhoo,maale,maldives,3.1,72.967,indian
mahibadhoo,maale,maldives,3.783,72.967,indian
mahibadhoo,maale,maldives,3.7833,72.9667,indian
male,maale,maldives,4.167,73.5,indian
male,maale,maldives,4.1667,73.5,indian
manadhoo,maale,maldives,5.767,73.383,indian
hithadhoo,seenu,maldives,-0.6,73.083,indian
hithadhoo,seenu,maldives,1.783,73.383,indian
kudahuvadhoo,seenu,maldives,2.667,72.9,indian
kulhudhuffushi,seenu,maldives,6.617,73.05,indian
mula,seenu,maldives,-0.3,73.4333,indian
muli,seenu,maldives,2.917,73.567,indian
naifaru,seenu,maldives,5.433,73.333,indian
thinadhoo,seenu,maldives,0.533,72.933,indian
ugoofaaru,seenu,maldives,5.667,73.0,indian
veymandhoo,seenu,maldives,2.1833,73.1167,indian
viligili,seenu,maldives,0.75,73.383,indian
bamako,bamako,mali,12.65,-8.0,africa
gao,gao,mali,16.267,-0.05,africa
bafoulabe,kayes,mali,13.8,-10.833,africa
bamba,kayes,mali,17.0333,-1.4,africa
bartyakoba,kayes,mali,15.6667,0.5,africa
bema,kayes,mali,15.05,-9.35,africa
dabia,kayes,mali,12.6667,-11.1333,africa
diabigue,kayes,mali,15.15,-9.3167,africa
diai koura,kayes,mali,15.1833,-9.9833,africa
diakone,kayes,mali,14.6333,-10.7333,africa
dialalara,kayes,mali,13.45,-11.3833,africa
diamou,kayes,mali,14.0833,-11.2667,africa
diangounte kamara,kayes,mali,14.55,-9.5167,africa
dindanko,kayes,mali,14.1333,-9.5,africa
dyidyan kenyeba,kayes,mali,13.1,-11.4,africa
fatao,kayes,mali,14.3333,-9.5333,africa
gavimane,kayes,mali,15.1167,-9.9,africa
gouguel,kayes,mali,15.6833,-9.3333,africa
inekar,kayes,mali,15.9594,3.1411,africa
kassama,kayes,mali,13.0667,-11.1167,africa
kassaro,kayes,mali,12.9503,-8.87,africa
kayes,kayes,mali,14.45,-11.433,africa
kita,kayes,mali,13.05,-9.483,africa
kobiri,kayes,mali,13.1167,-9.9,africa
koumbouko,kayes,mali,14.5167,-9.9,africa
koundian,kayes,mali,13.1667,-10.6833,africa
koussane,kayes,mali,14.8833,-11.2333,africa
kremiss,kayes,mali,15.35,-10.35,africa
lambidou,kayes,mali,14.3167,-9.55,africa
mahina,kayes,mali,13.3,-10.65,africa
mamamana,kayes,mali,14.7667,-11.1,africa
namala,kayes,mali,13.3667,-9.3833,africa
nara,kayes,mali,15.167,-7.283,africa
nioro,kayes,mali,15.233,-9.583,africa
noumoubougou,kayes,mali,13.45,-9.15,africa
oualla,kayes,mali,13.6,-10.3833,africa
sadiola,kayes,mali,13.8833,-11.7,africa
sambakane,kayes,mali,15.1167,-10.7,africa
sandare,kayes,mali,14.7,-10.3,africa
satadougeu,kayes,mali,12.6167,-11.4167,africa
segala n'di,kayes,mali,14.55,-10.9667,africa
sinntiou dialiguel,kayes,mali,14.55,-12.2167,africa
sitakali,kayes,mali,13.1167,-11.2333,africa
tambaga,kayes,mali,12.9667,-9.8667,africa
tukoto,kayes,mali,13.45,-9.8833,africa
yelimane,kayes,mali,15.1333,-10.5667,africa
kidal,kidal,mali,18.441,1.408,africa
amderamboukane,koulikoro,mali,15.4283,3.0183,africa
bamafele,koulikoro,mali,13.1,-10.4,africa
bamanatoun,koulikoro,mali,11.7667,-6.5167,africa
banamba,koulikoro,mali,13.55,-7.45,africa
bankoumani,koulikoro,mali,12.4219,-7.605,africa
baroueli,koulikoro,mali,13.0667,-6.8333,africa
blendio,koulikoro,mali,11.6167,-6.35,africa
boki ouere,koulikoro,mali,14.0167,-5.6,africa
boueye,koulikoro,mali,13.7,-9.05,africa
bougaribaya,koulikoro,mali,12.8167,-9.85,africa
bougouni,koulikoro,mali,11.417,-7.483,africa
cinzana,koulikoro,mali,13.25,-5.9667,africa
daoula,koulikoro,mali,12.0833,-6.2333,africa
dembela,koulikoro,mali,11.7333,-6.3667,africa
dialakoroba,koulikoro,mali,12.2678,-7.9247,africa
dianguirde,koulikoro,mali,14.4833,-9.0167,africa
dianke,koulikoro,mali,15.7333,-4.65,africa
didieni,koulikoro,mali,13.8833,-8.1,africa
diema,koulikoro,mali,14.5333,-9.2,africa
dingouala,koulikoro,mali,11.3667,-6.6167,africa
dioila,koulikoro,mali,12.4833,-6.8,africa
dioro,koulikoro,mali,12.8333,-6.5,africa
dioumanzana,koulikoro,mali,12.5972,-7.3061,africa
diouna,koulikoro,mali,13.4333,-5.8167,africa
donobougou,koulikoro,mali,12.35,-6.7167,africa
dougofie,koulikoro,mali,13.3167,-6.6333,africa
dougouni,koulikoro,mali,12.15,-6.0,africa
doumanaba,koulikoro,mali,11.6667,-5.9333,africa
fakola,koulikoro,mali,10.5333,-6.9167,africa
falea,koulikoro,mali,12.2667,-11.2833,africa
fallou,koulikoro,mali,14.6,-7.9333,africa
garalo,koulikoro,mali,11.0,-7.4333,africa
gire,koulikoro,mali,14.65,-6.7,africa
guemoukoura,koulikoro,mali,14.2667,-9.3167,africa
guioyo,koulikoro,mali,13.5,-8.25,africa
intentoubougou,koulikoro,mali,11.9992,-7.9161,africa
kamiko,koulikoro,mali,13.9833,-7.5333,africa
kangaba,koulikoro,mali,11.933,-8.417,africa
kati,koulikoro,mali,12.747,-8.071,africa
katiana,koulikoro,mali,13.3167,-5.6333,africa
kawerebougou,koulikoro,mali,14.1167,-7.8667,africa
kebele,koulikoro,mali,11.2833,-7.0333,africa
kinian,koulikoro,mali,11.85,-6.0167,africa
kokofata,koulikoro,mali,12.8833,-9.95,africa
kokri,koulikoro,mali,13.9667,-5.5,africa
kolondieba,koulikoro,mali,11.083,-6.9,africa
kolongotomo,koulikoro,mali,13.8833,-5.6833,africa
konseguela,koulikoro,mali,12.4,-5.8833,africa
kossaba,koulikoro,mali,13.1333,-7.6,africa
koulikoro,koulikoro,mali,12.866,-7.561,africa
koumantou,koulikoro,mali,11.4167,-6.8333,africa
kouoro,koulikoro,mali,12.0167,-5.7,africa
massantola,koulikoro,mali,13.4833,-7.8,africa
massigui,koulikoro,mali,11.8667,-6.7667,africa
menaka,koulikoro,mali,15.9167,2.4,africa
miena,koulikoro,mali,12.6333,-5.9833,africa
monempe,koulikoro,mali,14.15,-5.5167,africa
mountougoula,koulikoro,mali,12.5328,-7.8169,africa
mpessoba,koulikoro,mali,12.6667,-5.7167,africa
n'golabougou,koulikoro,mali,12.1667,-6.7167,africa
nangola,koulikoro,mali,12.6667,-6.6,africa
nerekoroko,koulikoro,mali,12.9,-6.7333,africa
ngolonianasso,koulikoro,mali,12.4333,-5.6833,africa
niagadina,koulikoro,mali,12.1408,-8.2275,africa
niamina,koulikoro,mali,13.3167,-6.9833,africa
nianabougou,koulikoro,mali,12.4667,-5.7333,africa
ninia,koulikoro,mali,12.6333,-5.6,africa
niokho,koulikoro,mali,12.4869,-7.4703,africa
niono,koulikoro,mali,14.25,-6.0,africa
nonkho,koulikoro,mali,13.2167,-7.85,africa
nossobougou,koulikoro,mali,13.1,-7.9333,africa
ntegedo,koulikoro,mali,12.9667,-6.4167,africa
ouakou,koulikoro,mali,12.6,-6.6833,africa
ouatagouna,koulikoro,mali,15.1792,0.7217,africa
saguimeda,koulikoro,mali,12.6153,-7.7767,africa
samabogo,koulikoro,mali,12.85,-5.5,africa
samasso,koulikoro,mali,12.8667,-5.6,africa
sanambele,koulikoro,mali,12.2867,-7.8203,africa
sanankoro djitoumou,koulikoro,mali,12.06,-7.7039,africa
sangarebougou,koulikoro,mali,12.9706,-8.4372,africa
sangasso,koulikoro,mali,12.15,-5.6167,africa
sanso,koulikoro,mali,11.7167,-6.85,africa
sibila,koulikoro,mali,13.7833,-5.8833,africa
sibirila,koulikoro,mali,11.4333,-7.7833,africa
siby,koulikoro,mali,12.3825,-8.3336,africa
sido,koulikoro,mali,11.6667,-7.6,africa
siracorola,koulikoro,mali,13.2833,-7.5667,africa
siribala,koulikoro,mali,14.05,-6.1167,africa
sokolo,koulikoro,mali,14.733,-6.133,africa
souarebougou,koulikoro,mali,13.4167,-6.5667,africa
tamani,koulikoro,mali,13.1167,-7.8333,africa
tessalit,koulikoro,mali,20.201,1.009,africa
tiondougou-konlondie,koulikoro,mali,11.2333,-7.2667,africa
tioribougou,koulikoro,mali,13.3833,-7.9833,africa
tomala,koulikoro,mali,12.39,-7.9567,africa
toubakoro,koulikoro,mali,13.8833,-7.1833,africa
tougouni,koulikoro,mali,13.2167,-7.2,africa
toukoroba,koulikoro,mali,13.6167,-7.0333,africa
tourougoumbe,koulikoro,mali,15.2667,-9.2333,africa
tuna,koulikoro,mali,13.1167,-5.8333,africa
tyele,koulikoro,mali,12.3036,-7.5658,africa
wolodo,koulikoro,mali,13.2,-7.9333,africa
wolonkotoba,koulikoro,mali,13.1333,-7.6833,africa
yerobougoula,koulikoro,mali,10.9167,-8.0,africa
andakaga,mopti,mali,14.1333,-3.0667,africa
araouane,mopti,mali,18.9,-3.55,africa
babove,mopti,mali,14.2667,-3.95,africa
bandiagara,mopti,mali,14.35,-3.617,africa
bankas,mopti,mali,14.0667,-3.5167,africa
baramandougou,mopti,mali,13.6,-4.6,africa
berdossou,mopti,mali,14.7333,-3.05,africa
dallah,mopti,mali,15.1,-2.6333,africa
diallassagou,mopti,mali,13.75,-3.6167,africa
diankabo,mopti,mali,14.5833,-3.0833,africa
dimbal,mopti,mali,14.0167,-3.6167,africa
dinangourou,mopti,mali,14.45,-2.25,africa
diondiori,mopti,mali,14.6167,-4.7667,africa
diongani,mopti,mali,14.3167,-2.7333,africa
djenne,mopti,mali,13.9,-4.55,africa
douentza,mopti,mali,15.0,-2.95,africa
fangasso,mopti,mali,13.5333,-4.45,africa
hombori,mopti,mali,15.2833,-1.7,africa
kani bonzon,mopti,mali,14.1333,-3.6167,africa
kara,mopti,mali,14.15,-5.0167,africa
kendie,mopti,mali,14.7,-3.4167,africa
konna,mopti,mali,14.95,-3.8833,africa
koporokenie na,mopti,mali,14.1333,-3.35,africa
lessogou,mopti,mali,13.8167,-3.6,africa
madiama,mopti,mali,13.8,-4.4,africa
madougou,mopti,mali,14.4,-3.0833,africa
mandiakui,mopti,mali,13.0167,-4.4667,africa
matoma,mopti,mali,13.85,-4.9667,africa
mopti,mopti,mali,14.5,-4.2,africa
moundoro,mopti,mali,14.6667,-1.95,africa
